iteration,x1,x2
6250,-1.81884,0.0459637
6251,-1.81884,0.046047
6252,-1.81883,0.0461303
6253,-1.81883,0.0462136
6254,-1.81882,0.0462969
6255,-1.81881,0.0463802
6256,-1.81881,0.0464635
6257,-1.8188,0.0465468
6258,-1.8188,0.04663
6259,-1.81879,0.0467133
6260,-1.81878,0.0467965
6261,-1.81878,0.0468798
6262,-1.81877,0.046963
6263,-1.81877,0.0470462
6264,-1.81876,0.0471294
6265,-1.81875,0.0472127
6266,-1.81875,0.0472959
6267,-1.81874,0.047379
6268,-1.81874,0.0474622
6269,-1.81873,0.0475454
6270,-1.81872,0.0476286
6271,-1.81872,0.0477117
6272,-1.81871,0.0477949
6273,-1.81871,0.047878
6274,-1.8187,0.0479611
6275,-1.81869,0.0480442
6276,-1.81869,0.0481274
6277,-1.81868,0.0482105
6278,-1.81868,0.0482936
6279,-1.81867,0.0483766
6280,-1.81866,0.0484597
6281,-1.81866,0.0485428
6282,-1.81865,0.0486259
6283,-1.81865,0.0487089
6284,-1.81864,0.048792
6285,-1.81863,0.048875
6286,-1.81863,0.048958
6287,-1.81862,0.049041
6288,-1.81861,0.0491241
6289,-1.81861,0.0492071
6290,-1.8186,0.0492901
6291,-1.8186,0.049373
6292,-1.81859,0.049456
6293,-1.81858,0.049539
6294,-1.81858,0.0496219
6295,-1.81857,0.0497049
6296,-1.81857,0.0497878
6297,-1.81856,0.0498708
6298,-1.81855,0.0499537
6299,-1.81855,0.0500366
6300,-1.81854,0.0501195
6301,-1.81854,0.0502024
6302,-1.81853,0.0502853
6303,-1.81852,0.0503682
6304,-1.81852,0.0504511
6305,-1.81851,0.050534
6306,-1.81851,0.0506168
6307,-1.8185,0.0506997
6308,-1.81849,0.0507825
6309,-1.81849,0.0508654
6310,-1.81848,0.0509482
6311,-1.81848,0.051031
6312,-1.81847,0.0511138
6313,-1.81846,0.0511966
6314,-1.81846,0.0512794
6315,-1.81845,0.0513622
6316,-1.81845,0.051445
6317,-1.81844,0.0515278
6318,-1.81843,0.0516105
6319,-1.81843,0.0516933
6320,-1.81842,0.051776
6321,-1.81842,0.0518588
6322,-1.81841,0.0519415
6323,-1.8184,0.0520242
6324,-1.8184,0.0521069
6325,-1.81839,0.0521896
6326,-1.81839,0.0522723
6327,-1.81838,0.052355
6328,-1.81837,0.0524377
6329,-1.81837,0.0525203
6330,-1.81836,0.052603
6331,-1.81836,0.0526856
6332,-1.81835,0.0527683
6333,-1.81834,0.0528509
6334,-1.81834,0.0529336
6335,-1.81833,0.0530162
6336,-1.81833,0.0530988
6337,-1.81832,0.0531814
6338,-1.81831,0.053264
6339,-1.81831,0.0533466
6340,-1.8183,0.0534291
6341,-1.8183,0.0535117
6342,-1.81829,0.0535943
6343,-1.81828,0.0536768
6344,-1.81828,0.0537594
6345,-1.81827,0.0538419
6346,-1.81827,0.0539244
6347,-1.81826,0.054007
6348,-1.81825,0.0540895
6349,-1.81825,0.054172
6350,-1.81824,0.0542545
6351,-1.81824,0.0543369
6352,-1.81823,0.0544194
6353,-1.81822,0.0545019
6354,-1.81822,0.0545843
6355,-1.81821,0.0546668
6356,-1.81821,0.0547492
6357,-1.8182,0.0548317
6358,-1.81819,0.0549141
6359,-1.81819,0.0549965
6360,-1.81818,0.0550789
6361,-1.81818,0.0551613
6362,-1.81817,0.0552437
6363,-1.81816,0.0553261
6364,-1.81816,0.0554085
6365,-1.81815,0.0554909
6366,-1.81815,0.0555732
6367,-1.81814,0.0556556
6368,-1.81813,0.0557379
6369,-1.81813,0.0558203
6370,-1.81812,0.0559026
6371,-1.81812,0.0559849
6372,-1.81811,0.0560672
6373,-1.8181,0.0561495
6374,-1.8181,0.0562318
6375,-1.81809,0.0563141
6376,-1.81809,0.0563964
6377,-1.81808,0.0564786
6378,-1.81807,0.0565609
6379,-1.81807,0.0566432
6380,-1.81806,0.0567254
6381,-1.81806,0.0568076
6382,-1.81805,0.0568899
6383,-1.81804,0.0569721
6384,-1.81804,0.0570543
6385,-1.81803,0.0571365
6386,-1.81803,0.0572187
6387,-1.81802,0.0573009
6388,-1.81801,0.0573831
6389,-1.81801,0.0574652
6390,-1.818,0.0575474
6391,-1.818,0.0576295
6392,-1.81799,0.0577117
6393,-1.81798,0.0577938
6394,-1.81798,0.057876
6395,-1.81797,0.0579581
6396,-1.81797,0.0580402
6397,-1.81796,0.0581223
6398,-1.81795,0.0582044
6399,-1.81795,0.0582865
6400,-1.81794,0.0583685
6401,-1.81794,0.0584506
6402,-1.81793,0.0585327
6403,-1.81792,0.0586147
6404,-1.81792,0.0586968
6405,-1.81791,0.0587788
6406,-1.81791,0.0588608
6407,-1.8179,0.0589429
6408,-1.81789,0.0590249
6409,-1.81789,0.0591069
6410,-1.81788,0.0591889
6411,-1.81788,0.0592709
6412,-1.81787,0.0593528
6413,-1.81786,0.0594348
6414,-1.81786,0.0595168
6415,-1.81785,0.0595987
6416,-1.81785,0.0596807
6417,-1.81784,0.0597626
6418,-1.81783,0.0598445
6419,-1.81783,0.0599265
6420,-1.81782,0.0600084
6421,-1.81782,0.0600903
6422,-1.81781,0.0601722
6423,-1.8178,0.0602541
6424,-1.8178,0.0603359
6425,-1.81779,0.0604178
6426,-1.81779,0.0604997
6427,-1.81778,0.0605815
6428,-1.81778,0.0606634
6429,-1.81777,0.0607452
6430,-1.81776,0.060827
6431,-1.81776,0.0609089
6432,-1.81775,0.0609907
6433,-1.81775,0.0610725
6434,-1.81774,0.0611543
6435,-1.81773,0.0612361
6436,-1.81773,0.0613179
6437,-1.81772,0.0613996
6438,-1.81772,0.0614814
6439,-1.81771,0.0615631
6440,-1.8177,0.0616449
6441,-1.8177,0.0617266
6442,-1.81769,0.0618084
6443,-1.81769,0.0618901
6444,-1.81768,0.0619718
6445,-1.81767,0.0620535
6446,-1.81767,0.0621352
6447,-1.81766,0.0622169
6448,-1.81766,0.0622986
6449,-1.81765,0.0623802
6450,-1.81764,0.0624619
6451,-1.81764,0.0625436
6452,-1.81763,0.0626252
6453,-1.81763,0.0627069
6454,-1.81762,0.0627885
6455,-1.81761,0.0628701
6456,-1.81761,0.0629517
6457,-1.8176,0.0630333
6458,-1.8176,0.0631149
6459,-1.81759,0.0631965
6460,-1.81758,0.0632781
6461,-1.81758,0.0633597
6462,-1.81757,0.0634412
6463,-1.81757,0.0635228
6464,-1.81756,0.0636044
6465,-1.81755,0.0636859
6466,-1.81755,0.0637674
6467,-1.81754,0.063849
6468,-1.81754,0.0639305
6469,-1.81753,0.064012
6470,-1.81752,0.0640935
6471,-1.81752,0.064175
6472,-1.81751,0.0642565
6473,-1.81751,0.0643379
6474,-1.8175,0.0644194
6475,-1.8175,0.0645009
6476,-1.81749,0.0645823
6477,-1.81748,0.0646638
6478,-1.81748,0.0647452
6479,-1.81747,0.0648266
6480,-1.81747,0.064908
6481,-1.81746,0.0649894
6482,-1.81745,0.0650708
6483,-1.81745,0.0651522
6484,-1.81744,0.0652336
6485,-1.81744,0.065315
6486,-1.81743,0.0653964
6487,-1.81742,0.0654777
6488,-1.81742,0.0655591
6489,-1.81741,0.0656404
6490,-1.81741,0.0657218
6491,-1.8174,0.0658031
6492,-1.81739,0.0658844
6493,-1.81739,0.0659657
6494,-1.81738,0.066047
6495,-1.81738,0.0661283
6496,-1.81737,0.0662096
6497,-1.81736,0.0662909
6498,-1.81736,0.0663721
6499,-1.81735,0.0664534
6500,-1.81735,0.0665347
6501,-1.81734,0.0666159
6502,-1.81733,0.0666971
6503,-1.81733,0.0667784
6504,-1.81732,0.0668596
6505,-1.81732,0.0669408
6506,-1.81731,0.067022
6507,-1.8173,0.0671032
6508,-1.8173,0.0671844
6509,-1.81729,0.0672656
6510,-1.81729,0.0673467
6511,-1.81728,0.0674279
6512,-1.81728,0.0675091
6513,-1.81727,0.0675902
6514,-1.81726,0.0676714
6515,-1.81726,0.0677525
6516,-1.81725,0.0678336
6517,-1.81725,0.0679147
6518,-1.81724,0.0679958
6519,-1.81723,0.0680769
6520,-1.81723,0.068158
6521,-1.81722,0.0682391
6522,-1.81722,0.0683202
6523,-1.81721,0.0684012
6524,-1.8172,0.0684823
6525,-1.8172,0.0685633
6526,-1.81719,0.0686444
6527,-1.81719,0.0687254
6528,-1.81718,0.0688064
6529,-1.81717,0.0688875
6530,-1.81717,0.0689685
6531,-1.81716,0.0690495
6532,-1.81716,0.0691305
6533,-1.81715,0.0692114
6534,-1.81714,0.0692924
6535,-1.81714,0.0693734
6536,-1.81713,0.0694543
6537,-1.81713,0.0695353
6538,-1.81712,0.0696162
6539,-1.81712,0.0696972
6540,-1.81711,0.0697781
6541,-1.8171,0.069859
6542,-1.8171,0.0699399
6543,-1.81709,0.0700208
6544,-1.81709,0.0701017
6545,-1.81708,0.0701826
6546,-1.81707,0.0702635
6547,-1.81707,0.0703443
6548,-1.81706,0.0704252
6549,-1.81706,0.0705061
6550,-1.81705,0.0705869
6551,-1.81704,0.0706677
6552,-1.81704,0.0707486
6553,-1.81703,0.0708294
6554,-1.81703,0.0709102
6555,-1.81702,0.070991
6556,-1.81701,0.0710718
6557,-1.81701,0.0711526
6558,-1.817,0.0712334
6559,-1.817,0.0713141
6560,-1.81699,0.0713949
6561,-1.81699,0.0714757
6562,-1.81698,0.0715564
6563,-1.81697,0.0716371
6564,-1.81697,0.0717179
6565,-1.81696,0.0717986
6566,-1.81696,0.0718793
6567,-1.81695,0.07196
6568,-1.81694,0.0720407
6569,-1.81694,0.0721214
6570,-1.81693,0.0722021
6571,-1.81693,0.0722827
6572,-1.81692,0.0723634
6573,-1.81691,0.0724441
6574,-1.81691,0.0725247
6575,-1.8169,0.0726054
6576,-1.8169,0.072686
6577,-1.81689,0.0727666
6578,-1.81688,0.0728472
6579,-1.81688,0.0729278
6580,-1.81687,0.0730084
6581,-1.81687,0.073089
6582,-1.81686,0.0731696
6583,-1.81686,0.0732502
6584,-1.81685,0.0733308
6585,-1.81684,0.0734113
6586,-1.81684,0.0734919
6587,-1.81683,0.0735724
6588,-1.81683,0.0736529
6589,-1.81682,0.0737335
6590,-1.81681,0.073814
6591,-1.81681,0.0738945
6592,-1.8168,0.073975
6593,-1.8168,0.0740555
6594,-1.81679,0.074136
6595,-1.81678,0.0742165
6596,-1.81678,0.0742969
6597,-1.81677,0.0743774
6598,-1.81677,0.0744578
6599,-1.81676,0.0745383
6600,-1.81675,0.0746187
6601,-1.81675,0.0746992
6602,-1.81674,0.0747796
6603,-1.81674,0.07486
6604,-1.81673,0.0749404
6605,-1.81673,0.0750208
6606,-1.81672,0.0751012
6607,-1.81671,0.0751816
6608,-1.81671,0.0752619
6609,-1.8167,0.0753423
6610,-1.8167,0.0754227
6611,-1.81669,0.075503
6612,-1.81668,0.0755833
6613,-1.81668,0.0756637
6614,-1.81667,0.075744
6615,-1.81667,0.0758243
6616,-1.81666,0.0759046
6617,-1.81665,0.0759849
6618,-1.81665,0.0760652
6619,-1.81664,0.0761455
6620,-1.81664,0.0762258
6621,-1.81663,0.076306
6622,-1.81663,0.0763863
6623,-1.81662,0.0764665
6624,-1.81661,0.0765468
6625,-1.81661,0.076627
6626,-1.8166,0.0767072
6627,-1.8166,0.0767875
6628,-1.81659,0.0768677
6629,-1.81658,0.0769479
6630,-1.81658,0.0770281
6631,-1.81657,0.0771083
6632,-1.81657,0.0771884
6633,-1.81656,0.0772686
6634,-1.81655,0.0773488
6635,-1.81655,0.0774289
6636,-1.81654,0.0775091
6637,-1.81654,0.0775892
6638,-1.81653,0.0776693
6639,-1.81653,0.0777495
6640,-1.81652,0.0778296
6641,-1.81651,0.0779097
6642,-1.81651,0.0779898
6643,-1.8165,0.0780699
6644,-1.8165,0.0781499
6645,-1.81649,0.07823
6646,-1.81648,0.0783101
6647,-1.81648,0.0783901
6648,-1.81647,0.0784702
6649,-1.81647,0.0785502
6650,-1.81646,0.0786303
6651,-1.81645,0.0787103
6652,-1.81645,0.0787903
6653,-1.81644,0.0788703
6654,-1.81644,0.0789503
6655,-1.81643,0.0790303
6656,-1.81643,0.0791103
6657,-1.81642,0.0791903
6658,-1.81641,0.0792702
6659,-1.81641,0.0793502
6660,-1.8164,0.0794301
6661,-1.8164,0.0795101
6662,-1.81639,0.07959
6663,-1.81638,0.0796699
6664,-1.81638,0.0797499
6665,-1.81637,0.0798298
6666,-1.81637,0.0799097
6667,-1.81636,0.0799896
6668,-1.81636,0.0800694
6669,-1.81635,0.0801493
6670,-1.81634,0.0802292
6671,-1.81634,0.0803091
6672,-1.81633,0.0803889
6673,-1.81633,0.0804688
6674,-1.81632,0.0805486
6675,-1.81631,0.0806284
6676,-1.81631,0.0807083
6677,-1.8163,0.0807881
6678,-1.8163,0.0808679
6679,-1.81629,0.0809477
6680,-1.81628,0.0810275
6681,-1.81628,0.0811072
6682,-1.81627,0.081187
6683,-1.81627,0.0812668
6684,-1.81626,0.0813465
6685,-1.81626,0.0814263
6686,-1.81625,0.081506
6687,-1.81624,0.0815858
6688,-1.81624,0.0816655
6689,-1.81623,0.0817452
6690,-1.81623,0.0818249
6691,-1.81622,0.0819046
6692,-1.81621,0.0819843
6693,-1.81621,0.082064
6694,-1.8162,0.0821437
6695,-1.8162,0.0822233
6696,-1.81619,0.082303
6697,-1.81619,0.0823827
6698,-1.81618,0.0824623
6699,-1.81617,0.0825419
6700,-1.81617,0.0826216
6701,-1.81616,0.0827012
6702,-1.81616,0.0827808
6703,-1.81615,0.0828604
6704,-1.81614,0.08294
6705,-1.81614,0.0830196
6706,-1.81613,0.0830992
6707,-1.81613,0.0831788
6708,-1.81612,0.0832583
6709,-1.81612,0.0833379
6710,-1.81611,0.0834174
6711,-1.8161,0.083497
6712,-1.8161,0.0835765
6713,-1.81609,0.083656
6714,-1.81609,0.0837355
6715,-1.81608,0.083815
6716,-1.81607,0.0838945
6717,-1.81607,0.083974
6718,-1.81606,0.0840535
6719,-1.81606,0.084133
6720,-1.81605,0.0842125
6721,-1.81604,0.0842919
6722,-1.81604,0.0843714
6723,-1.81603,0.0844508
6724,-1.81603,0.0845303
6725,-1.81602,0.0846097
6726,-1.81602,0.0846891
6727,-1.81601,0.0847685
6728,-1.816,0.0848479
6729,-1.816,0.0849273
6730,-1.81599,0.0850067
6731,-1.81599,0.0850861
6732,-1.81598,0.0851655
6733,-1.81597,0.0852448
6734,-1.81597,0.0853242
6735,-1.81596,0.0854035
6736,-1.81596,0.0854829
6737,-1.81595,0.0855622
6738,-1.81595,0.0856415
6739,-1.81594,0.0857208
6740,-1.81593,0.0858001
6741,-1.81593,0.0858794
6742,-1.81592,0.0859587
6743,-1.81592,0.086038
6744,-1.81591,0.0861173
6745,-1.8159,0.0861966
6746,-1.8159,0.0862758
6747,-1.81589,0.0863551
6748,-1.81589,0.0864343
6749,-1.81588,0.0865136
6750,-1.81588,0.0865928
6751,-1.81587,0.086672
6752,-1.81586,0.0867512
6753,-1.81586,0.0868304
6754,-1.81585,0.0869096
6755,-1.81585,0.0869888
6756,-1.81584,0.087068
6757,-1.81583,0.0871472
6758,-1.81583,0.0872263
6759,-1.81582,0.0873055
6760,-1.81582,0.0873846
6761,-1.81581,0.0874638
6762,-1.81581,0.0875429
6763,-1.8158,0.087622
6764,-1.81579,0.0877011
6765,-1.81579,0.0877803
6766,-1.81578,0.0878594
6767,-1.81578,0.0879384
6768,-1.81577,0.0880175
6769,-1.81577,0.0880966
6770,-1.81576,0.0881757
6771,-1.81575,0.0882547
6772,-1.81575,0.0883338
6773,-1.81574,0.0884128
6774,-1.81574,0.0884919
6775,-1.81573,0.0885709
6776,-1.81572,0.0886499
6777,-1.81572,0.0887289
6778,-1.81571,0.0888079
6779,-1.81571,0.0888869
6780,-1.8157,0.0889659
6781,-1.8157,0.0890449
6782,-1.81569,0.0891239
6783,-1.81568,0.0892028
6784,-1.81568,0.0892818
6785,-1.81567,0.0893607
6786,-1.81567,0.0894397
6787,-1.81566,0.0895186
6788,-1.81565,0.0895975
6789,-1.81565,0.0896765
6790,-1.81564,0.0897554
6791,-1.81564,0.0898343
6792,-1.81563,0.0899132
6793,-1.81563,0.089992
6794,-1.81562,0.0900709
6795,-1.81561,0.0901498
6796,-1.81561,0.0902286
6797,-1.8156,0.0903075
6798,-1.8156,0.0903863
6799,-1.81559,0.0904652
6800,-1.81558,0.090544
6801,-1.81558,0.0906228
6802,-1.81557,0.0907016
6803,-1.81557,0.0907804
6804,-1.81556,0.0908592
6805,-1.81556,0.090938
6806,-1.81555,0.0910168
6807,-1.81554,0.0910956
6808,-1.81554,0.0911744
6809,-1.81553,0.0912531
6810,-1.81553,0.0913319
6811,-1.81552,0.0914106
6812,-1.81552,0.0914893
6813,-1.81551,0.0915681
6814,-1.8155,0.0916468
6815,-1.8155,0.0917255
6816,-1.81549,0.0918042
6817,-1.81549,0.0918829
6818,-1.81548,0.0919616
6819,-1.81547,0.0920402
6820,-1.81547,0.0921189
6821,-1.81546,0.0921976
6822,-1.81546,0.0922762
6823,-1.81545,0.0923549
6824,-1.81545,0.0924335
6825,-1.81544,0.0925121
6826,-1.81543,0.0925908
6827,-1.81543,0.0926694
6828,-1.81542,0.092748
6829,-1.81542,0.0928266
6830,-1.81541,0.0929052
6831,-1.8154,0.0929838
6832,-1.8154,0.0930623
6833,-1.81539,0.0931409
6834,-1.81539,0.0932195
6835,-1.81538,0.093298
6836,-1.81538,0.0933766
6837,-1.81537,0.0934551
6838,-1.81536,0.0935336
6839,-1.81536,0.0936121
6840,-1.81535,0.0936907
6841,-1.81535,0.0937692
6842,-1.81534,0.0938477
6843,-1.81534,0.0939261
6844,-1.81533,0.0940046
6845,-1.81532,0.0940831
6846,-1.81532,0.0941616
6847,-1.81531,0.09424
6848,-1.81531,0.0943185
6849,-1.8153,0.0943969
6850,-1.81529,0.0944753
6851,-1.81529,0.0945538
6852,-1.81528,0.0946322
6853,-1.81528,0.0947106
6854,-1.81527,0.094789
6855,-1.81527,0.0948674
6856,-1.81526,0.0949458
6857,-1.81525,0.0950241
6858,-1.81525,0.0951025
6859,-1.81524,0.0951809
6860,-1.81524,0.0952592
6861,-1.81523,0.0953376
6862,-1.81523,0.0954159
6863,-1.81522,0.0954942
6864,-1.81521,0.0955725
6865,-1.81521,0.0956509
6866,-1.8152,0.0957292
6867,-1.8152,0.0958075
6868,-1.81519,0.0958858
6869,-1.81519,0.095964
6870,-1.81518,0.0960423
6871,-1.81517,0.0961206
6872,-1.81517,0.0961988
6873,-1.81516,0.0962771
6874,-1.81516,0.0963553
6875,-1.81515,0.0964336
6876,-1.81514,0.0965118
6877,-1.81514,0.09659
6878,-1.81513,0.0966682
6879,-1.81513,0.0967464
6880,-1.81512,0.0968246
6881,-1.81512,0.0969028
6882,-1.81511,0.096981
6883,-1.8151,0.0970591
6884,-1.8151,0.0971373
6885,-1.81509,0.0972155
6886,-1.81509,0.0972936
6887,-1.81508,0.0973718
6888,-1.81508,0.0974499
6889,-1.81507,0.097528
6890,-1.81506,0.0976061
6891,-1.81506,0.0976842
6892,-1.81505,0.0977623
6893,-1.81505,0.0978404
6894,-1.81504,0.0979185
6895,-1.81504,0.0979966
6896,-1.81503,0.0980747
6897,-1.81502,0.0981527
6898,-1.81502,0.0982308
6899,-1.81501,0.0983088
6900,-1.81501,0.0983869
6901,-1.815,0.0984649
6902,-1.81499,0.0985429
6903,-1.81499,0.0986209
6904,-1.81498,0.0986989
6905,-1.81498,0.0987769
6906,-1.81497,0.0988549
6907,-1.81497,0.0989329
6908,-1.81496,0.0990109
6909,-1.81495,0.0990888
6910,-1.81495,0.0991668
6911,-1.81494,0.0992447
6912,-1.81494,0.0993227
6913,-1.81493,0.0994006
6914,-1.81493,0.0994785
6915,-1.81492,0.0995565
6916,-1.81491,0.0996344
6917,-1.81491,0.0997123
6918,-1.8149,0.0997902
6919,-1.8149,0.0998681
6920,-1.81489,0.0999459
6921,-1.81489,0.100024
6922,-1.81488,0.100102
6923,-1.81487,0.10018
6924,-1.81487,0.100257
6925,-1.81486,0.100335
6926,-1.81486,0.100413
6927,-1.81485,0.100491
6928,-1.81484,0.100569
6929,-1.81484,0.100647
6930,-1.81483,0.100724
6931,-1.81483,0.100802
6932,-1.81482,0.10088
6933,-1.81482,0.100958
6934,-1.81481,0.101035
6935,-1.8148,0.101113
6936,-1.8148,0.101191
6937,-1.81479,0.101269
6938,-1.81479,0.101346
6939,-1.81478,0.101424
6940,-1.81478,0.101502
6941,-1.81477,0.10158
6942,-1.81476,0.101657
6943,-1.81476,0.101735
6944,-1.81475,0.101813
6945,-1.81475,0.10189
6946,-1.81474,0.101968
6947,-1.81474,0.102046
6948,-1.81473,0.102123
6949,-1.81472,0.102201
6950,-1.81472,0.102279
6951,-1.81471,0.102356
6952,-1.81471,0.102434
6953,-1.8147,0.102512
6954,-1.8147,0.102589
6955,-1.81469,0.102667
6956,-1.81468,0.102744
6957,-1.81468,0.102822
6958,-1.81467,0.1029
6959,-1.81467,0.102977
6960,-1.81466,0.103055
6961,-1.81466,0.103132
6962,-1.81465,0.10321
6963,-1.81464,0.103287
6964,-1.81464,0.103365
6965,-1.81463,0.103442
6966,-1.81463,0.10352
6967,-1.81462,0.103597
6968,-1.81462,0.103675
6969,-1.81461,0.103752
6970,-1.8146,0.10383
6971,-1.8146,0.103907
6972,-1.81459,0.103985
6973,-1.81459,0.104062
6974,-1.81458,0.10414
6975,-1.81457,0.104217
6976,-1.81457,0.104295
6977,-1.81456,0.104372
6978,-1.81456,0.10445
6979,-1.81455,0.104527
6980,-1.81455,0.104604
6981,-1.81454,0.104682
6982,-1.81453,0.104759
6983,-1.81453,0.104837
6984,-1.81452,0.104914
6985,-1.81452,0.104991
6986,-1.81451,0.105069
6987,-1.81451,0.105146
6988,-1.8145,0.105223
6989,-1.81449,0.105301
6990,-1.81449,0.105378
6991,-1.81448,0.105455
6992,-1.81448,0.105533
6993,-1.81447,0.10561
6994,-1.81447,0.105687
6995,-1.81446,0.105765
6996,-1.81445,0.105842
6997,-1.81445,0.105919
6998,-1.81444,0.105996
6999,-1.81444,0.106074
7000,-1.81443,0.106151
7001,-1.81443,0.106228
7002,-1.81442,0.106305
7003,-1.81441,0.106383
7004,-1.81441,0.10646
7005,-1.8144,0.106537
7006,-1.8144,0.106614
7007,-1.81439,0.106691
7008,-1.81439,0.106769
7009,-1.81438,0.106846
7010,-1.81437,0.106923
7011,-1.81437,0.107
7012,-1.81436,0.107077
7013,-1.81436,0.107154
7014,-1.81435,0.107232
7015,-1.81435,0.107309
7016,-1.81434,0.107386
7017,-1.81433,0.107463
7018,-1.81433,0.10754
7019,-1.81432,0.107617
7020,-1.81432,0.107694
7021,-1.81431,0.107771
7022,-1.81431,0.107848
7023,-1.8143,0.107926
7024,-1.81429,0.108003
7025,-1.81429,0.10808
7026,-1.81428,0.108157
7027,-1.81428,0.108234
7028,-1.81427,0.108311
7029,-1.81427,0.108388
7030,-1.81426,0.108465
7031,-1.81425,0.108542
7032,-1.81425,0.108619
7033,-1.81424,0.108696
7034,-1.81424,0.108773
7035,-1.81423,0.10885
7036,-1.81423,0.108927
7037,-1.81422,0.109004
7038,-1.81421,0.109081
7039,-1.81421,0.109158
7040,-1.8142,0.109235
7041,-1.8142,0.109312
7042,-1.81419,0.109388
7043,-1.81419,0.109465
7044,-1.81418,0.109542
7045,-1.81417,0.109619
7046,-1.81417,0.109696
7047,-1.81416,0.109773
7048,-1.81416,0.10985
7049,-1.81415,0.109927
7050,-1.81415,0.110004
7051,-1.81414,0.11008
7052,-1.81413,0.110157
7053,-1.81413,0.110234
7054,-1.81412,0.110311
7055,-1.81412,0.110388
7056,-1.81411,0.110465
7057,-1.81411,0.110541
7058,-1.8141,0.110618
7059,-1.81409,0.110695
7060,-1.81409,0.110772
7061,-1.81408,0.110849
7062,-1.81408,0.110925
7063,-1.81407,0.111002
7064,-1.81407,0.111079
7065,-1.81406,0.111156
7066,-1.81406,0.111232
7067,-1.81405,0.111309
7068,-1.81404,0.111386
7069,-1.81404,0.111463
7070,-1.81403,0.111539
7071,-1.81403,0.111616
7072,-1.81402,0.111693
7073,-1.81402,0.111769
7074,-1.81401,0.111846
7075,-1.814,0.111923
7076,-1.814,0.111999
7077,-1.81399,0.112076
7078,-1.81399,0.112153
7079,-1.81398,0.112229
7080,-1.81398,0.112306
7081,-1.81397,0.112383
7082,-1.81396,0.112459
7083,-1.81396,0.112536
7084,-1.81395,0.112612
7085,-1.81395,0.112689
7086,-1.81394,0.112766
7087,-1.81394,0.112842
7088,-1.81393,0.112919
7089,-1.81392,0.112995
7090,-1.81392,0.113072
7091,-1.81391,0.113148
7092,-1.81391,0.113225
7093,-1.8139,0.113301
7094,-1.8139,0.113378
7095,-1.81389,0.113454
7096,-1.81388,0.113531
7097,-1.81388,0.113607
7098,-1.81387,0.113684
7099,-1.81387,0.11376
7100,-1.81386,0.113837
7101,-1.81386,0.113913
7102,-1.81385,0.11399
7103,-1.81384,0.114066
7104,-1.81384,0.114143
7105,-1.81383,0.114219
7106,-1.81383,0.114296
7107,-1.81382,0.114372
7108,-1.81382,0.114448
7109,-1.81381,0.114525
7110,-1.8138,0.114601
7111,-1.8138,0.114678
7112,-1.81379,0.114754
7113,-1.81379,0.11483
7114,-1.81378,0.114907
7115,-1.81378,0.114983
7116,-1.81377,0.11506
7117,-1.81377,0.115136
7118,-1.81376,0.115212
7119,-1.81375,0.115289
7120,-1.81375,0.115365
7121,-1.81374,0.115441
7122,-1.81374,0.115517
7123,-1.81373,0.115594
7124,-1.81373,0.11567
7125,-1.81372,0.115746
7126,-1.81371,0.115823
7127,-1.81371,0.115899
7128,-1.8137,0.115975
7129,-1.8137,0.116051
7130,-1.81369,0.116128
7131,-1.81369,0.116204
7132,-1.81368,0.11628
7133,-1.81367,0.116356
7134,-1.81367,0.116433
7135,-1.81366,0.116509
7136,-1.81366,0.116585
7137,-1.81365,0.116661
7138,-1.81365,0.116737
7139,-1.81364,0.116814
7140,-1.81363,0.11689
7141,-1.81363,0.116966
7142,-1.81362,0.117042
7143,-1.81362,0.117118
7144,-1.81361,0.117194
7145,-1.81361,0.11727
7146,-1.8136,0.117347
7147,-1.8136,0.117423
7148,-1.81359,0.117499
7149,-1.81358,0.117575
7150,-1.81358,0.117651
7151,-1.81357,0.117727
7152,-1.81357,0.117803
7153,-1.81356,0.117879
7154,-1.81356,0.117955
7155,-1.81355,0.118031
7156,-1.81354,0.118107
7157,-1.81354,0.118183
7158,-1.81353,0.118259
7159,-1.81353,0.118335
7160,-1.81352,0.118411
7161,-1.81352,0.118487
7162,-1.81351,0.118563
7163,-1.8135,0.118639
7164,-1.8135,0.118715
7165,-1.81349,0.118791
7166,-1.81349,0.118867
7167,-1.81348,0.118943
7168,-1.81348,0.119019
7169,-1.81347,0.119095
7170,-1.81347,0.119171
7171,-1.81346,0.119247
7172,-1.81345,0.119323
7173,-1.81345,0.119399
7174,-1.81344,0.119475
7175,-1.81344,0.119551
7176,-1.81343,0.119627
7177,-1.81343,0.119703
7178,-1.81342,0.119778
7179,-1.81341,0.119854
7180,-1.81341,0.11993
7181,-1.8134,0.120006
7182,-1.8134,0.120082
7183,-1.81339,0.120158
7184,-1.81339,0.120234
7185,-1.81338,0.120309
7186,-1.81337,0.120385
7187,-1.81337,0.120461
7188,-1.81336,0.120537
7189,-1.81336,0.120613
7190,-1.81335,0.120688
7191,-1.81335,0.120764
7192,-1.81334,0.12084
7193,-1.81334,0.120916
7194,-1.81333,0.120991
7195,-1.81332,0.121067
7196,-1.81332,0.121143
7197,-1.81331,0.121219
7198,-1.81331,0.121294
7199,-1.8133,0.12137
7200,-1.8133,0.121446
7201,-1.81329,0.121521
7202,-1.81328,0.121597
7203,-1.81328,0.121673
7204,-1.81327,0.121749
7205,-1.81327,0.121824
7206,-1.81326,0.1219
